,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_l_price
12324,140924,1190000.0,3.0,1.75,2550,6117,2.0,0,0,3,9,1650,900.0,1951,140924,98122,47.6109,-122.285,2100,4967,466.67
12325,141120,749950.0,4.0,2.5,2370,2971,2.0,0,2,3,9,2080,290.0,2008,141120,98034,47.7064,-122.22399999999999,2970,7500,316.43
12326,140618,175000.0,6.0,1.0,1370,5080,1.5,0,0,3,6,1120,250.0,1931,140618,98106,47.5238,-122.35,1020,5080,127.74
12327,150120,415000.0,6.0,1.0,1370,5080,1.5,0,0,3,6,1120,250.0,1931,150120,98106,47.5238,-122.35,1020,5080,302.92
12328,141119,190000.0,3.0,1.0,1200,8316,1.0,0,0,4,6,1200,0.0,1953,141119,98002,47.3231,-122.215,1250,8316,158.33
12329,150417,625000.0,3.0,1.75,2100,3264,1.5,0,0,5,7,1350,750.0,1912,150417,98107,47.6702,-122.36399999999999,1720,3750,297.62
12330,140826,420000.0,3.0,2.25,2020,21010,2.0,0,0,3,7,2020,0.0,1995,140826,98014,47.6988,-121.915,1850,18151,207.92
12331,150416,339900.0,4.0,1.5,1570,9210,1.0,0,2,3,7,1400,170.0,1965,150416,98030,47.3864,-122.22,2326,9210,216.5
12332,150427,160000.0,2.0,1.0,1140,23030,1.0,0,0,3,8,1140,0.0,1980,150427,98028,47.7637,-122.266,1850,14260,140.35
12333,141215,353000.0,4.0,2.5,1830,5331,2.0,0,0,3,7,1830,0.0,2002,141215,98038,47.3557,-122.016,1830,5175,192.9
12334,150206,390000.0,3.0,2.0,1010,14183,1.0,0,0,3,8,1010,0.0,1982,150206,98074,47.6232,-122.04299999999999,1750,11700,386.14
12335,150305,675000.0,4.0,2.5,1770,9858,1.0,0,2,3,8,1770,0.0,1971,150305,98155,47.7382,-122.287,2470,9858,381.36
12336,150313,400000.0,3.0,2.5,2120,3757,2.0,0,0,3,7,2120,0.0,2006,150313,98059,47.4787,-122.12799999999999,2230,4103,188.68
12337,140626,1340000.0,4.0,3.5,3190,5040,2.0,0,3,3,10,2160,1030.0,2003,140626,98144,47.5928,-122.29,2390,4800,420.06
12338,150209,1650000.0,4.0,2.5,2780,11904,1.0,0,1,5,8,1730,1050.0,1951,150209,98004,47.6209,-122.21600000000001,3590,13860,593.53
12339,140825,1000000.0,5.0,3.0,3350,9450,2.0,0,0,5,8,2180,1170.0,1912,140825,98103,47.6705,-122.34,2660,4500,298.51
12340,140618,850000.0,5.0,3.5,3450,28324,1.0,0,0,5,8,2350,1100.0,1972,140618,98033,47.6991,-122.196,2640,14978,246.38
12341,140715,275000.0,3.0,1.5,1060,6954,1.0,0,0,4,6,1060,0.0,1983,140715,98106,47.5498,-122.355,1560,6954,259.43
12342,140813,450000.0,3.0,2.5,1670,2589,2.0,0,0,3,8,1670,0.0,2000,140813,98027,47.5314,-122.04700000000001,1670,2897,269.46
12343,141113,305000.0,4.0,1.75,2251,12731,1.0,0,1,4,8,1390,861.0,1957,141113,98003,47.3369,-122.32,2520,12539,135.5
12344,140902,643002.0,3.0,2.5,1770,3744,1.5,0,0,3,7,1270,500.0,1929,140902,98117,47.6807,-122.36399999999999,1400,4680,363.28
12345,150413,468000.0,2.0,1.75,1510,4500,1.0,0,0,3,8,1510,0.0,1978,150413,98052,47.6644,-122.13,1740,6000,309.93
12346,150220,324950.0,4.0,2.5,1770,5000,2.0,0,0,3,7,1770,0.0,2004,150220,98038,47.3506,-122.006,2080,5100,183.59
12347,150326,290000.0,3.0,2.0,1260,7346,1.0,0,0,3,7,1260,0.0,1987,150326,98031,47.4034,-122.176,1460,7363,230.16
12348,150429,488500.0,3.0,2.0,1710,10959,1.0,0,0,4,7,1030,680.0,1981,150429,98033,47.696999999999996,-122.199,1710,10498,285.67
12349,140813,367950.0,3.0,1.75,2290,8234,1.0,0,0,4,7,1250,1040.0,1950,140813,98133,47.7611,-122.351,1660,7200,160.68
12350,150220,285000.0,2.0,1.0,790,6555,1.0,0,0,2,6,790,0.0,1956,150220,98146,47.5015,-122.35,1440,7601,360.76
12351,150410,417000.0,3.0,2.75,1820,52889,2.0,0,0,3,8,1820,0.0,1991,150410,98070,47.50100000000001,-122.463,1820,45528,229.12
12352,140708,1120000.0,4.0,2.5,3180,31931,1.0,0,0,4,10,2390,790.0,1978,140708,98007,47.6388,-122.149,3180,35007,352.2
12353,150422,1550000.0,4.0,4.0,5280,17677,2.0,0,3,3,11,3220,2060.0,1978,150422,98040,47.5323,-122.238,3470,17474,293.56
12354,140502,604000.0,3.0,2.5,3240,33151,2.0,0,2,3,10,3240,0.0,1995,140502,98023,47.3256,-122.37799999999999,4050,24967,186.42
12355,150428,380000.0,3.0,2.5,2390,8102,2.0,0,0,4,8,2390,0.0,1986,150428,98058,47.4378,-122.16,2310,8606,159.0
12356,141116,336500.0,4.0,2.5,2500,5264,2.0,0,0,3,7,2500,0.0,2003,141116,98038,47.3853,-122.02799999999999,1960,5250,134.6
12357,150218,685000.0,4.0,2.0,2290,6000,1.5,0,3,5,7,2290,0.0,1900,150218,98115,47.6807,-122.318,2000,3150,299.13
12358,150506,4210000.0,5.0,6.0,7440,21540,2.0,0,0,3,12,5550,1890.0,2003,150506,98006,47.5692,-122.189,4740,19329,565.86
12359,141211,670000.0,3.0,1.0,1600,16868,1.0,0,1,3,7,990,610.0,1946,141211,98040,47.5872,-122.241,2600,12735,418.75
12360,140616,524000.0,2.0,1.0,1120,2000,1.5,0,0,3,7,1120,0.0,1910,140616,98109,47.6454,-122.354,1500,4000,467.86
12361,141211,172000.0,3.0,1.0,1340,10260,1.0,0,0,3,7,1340,0.0,1968,141211,98003,47.3173,-122.31700000000001,1250,8775,128.36
12362,140619,680000.0,6.0,2.0,1670,3000,1.0,0,0,5,7,900,770.0,1911,140619,98105,47.6637,-122.316,1330,1099,407.19
12363,140523,549900.0,4.0,3.0,2830,213879,2.0,0,0,4,8,2830,0.0,1987,140523,98092,47.2925,-122.10700000000001,2250,213008,194.31
12364,141205,357000.0,4.0,2.75,2700,49428,1.0,0,0,4,9,2700,0.0,1988,141205,98042,47.3168,-122.079,2728,85905,132.22
12365,140828,107000.0,3.0,1.5,910,5120,1.0,0,0,3,6,910,0.0,1973,140828,98106,47.5238,-122.35600000000001,1410,5132,117.58
12366,141202,232900.0,3.0,1.5,910,5120,1.0,0,0,3,6,910,0.0,1973,141202,98106,47.5238,-122.35600000000001,1410,5132,255.93
12367,150112,800000.0,4.0,3.5,2370,3302,2.0,0,0,3,8,1610,760.0,1926,150112,98103,47.684,-122.34100000000001,2170,3800,337.55
12368,150327,248500.0,2.0,1.5,880,1498,2.0,0,0,3,7,880,0.0,1999,150327,98133,47.7063,-122.34200000000001,880,5060,282.39
12369,140612,670000.0,3.0,2.5,2050,6420,1.0,0,3,3,8,1730,320.0,1956,140612,98116,47.5708,-122.405,2370,7620,326.83
12370,150227,207000.0,3.0,1.75,1180,21275,1.0,0,0,4,6,1180,0.0,1958,150227,98038,47.4018,-122.037,1490,35100,175.42
12371,141103,164000.0,3.0,1.0,1070,8250,1.0,0,0,3,7,1070,0.0,1961,141103,98092,47.2899,-122.19200000000001,1190,8250,153.27
12372,150217,570500.0,2.0,1.0,1380,1800,2.0,0,0,3,7,1080,300.0,1954,150217,98119,47.6416,-122.361,1600,3600,413.41
12373,140625,599990.0,3.0,2.25,2680,9162,1.0,0,0,3,8,1570,1110.0,1978,140625,98027,47.5683,-122.09100000000001,2480,8261,223.88
12374,141006,395000.0,5.0,1.75,2100,9599,1.0,0,0,3,7,1060,1040.0,1961,141006,98034,47.7097,-122.21600000000001,1680,10712,188.1
12375,140827,979500.0,4.0,3.75,4133,361548,2.0,0,0,3,11,4133,0.0,2000,140827,98019,47.7479,-121.97200000000001,1970,291416,236.99
12376,140929,207000.0,3.0,1.0,920,5546,1.0,0,0,2,6,920,0.0,1928,140929,98125,47.7114,-122.28399999999999,1300,5546,225.0
12377,150112,237000.0,3.0,1.0,920,5546,1.0,0,0,2,6,920,0.0,1928,150112,98125,47.7114,-122.28399999999999,1300,5546,257.61
12378,150410,650100.0,2.0,1.0,1750,60872,1.0,0,0,4,7,1180,570.0,1973,150410,98075,47.5946,-122.006,2480,5425,371.49
12379,141201,385000.0,4.0,2.5,1950,7350,1.0,0,0,3,7,1150,800.0,1963,141201,98052,47.65600000000001,-122.134,2050,9068,197.44
12380,140813,335000.0,2.0,1.75,1660,11437,2.0,0,0,3,7,1660,0.0,1958,140813,98146,47.4899,-122.339,1290,7860,201.81
12381,140524,347000.0,4.0,1.5,2670,10026,2.0,0,0,3,8,2670,0.0,1996,140524,98092,47.2659,-122.215,2420,11900,129.96
12382,150326,204000.0,3.0,1.0,980,8000,1.0,0,0,4,6,980,0.0,1954,150326,98198,47.42,-122.31700000000001,1240,8000,208.16
12383,150507,615000.0,4.0,2.25,1780,10260,2.0,0,0,3,8,1780,0.0,1971,150507,98052,47.6647,-122.14200000000001,2360,10080,345.51
12384,141028,943500.0,3.0,2.25,2370,10890,2.0,0,0,4,7,2370,0.0,1980,141028,98004,47.5827,-122.197,2370,9514,398.1
12385,150423,560000.0,3.0,2.0,1640,7333,1.0,0,0,4,7,1020,620.0,1941,150423,98108,47.5636,-122.316,2130,4933,341.46
12386,150407,547500.0,4.0,2.5,2610,7254,1.0,0,0,2,8,1610,1000.0,1975,150407,98006,47.5618,-122.176,2250,7407,209.77
12387,141010,359500.0,4.0,1.75,2030,7210,1.0,0,0,3,7,1450,580.0,1968,141010,98059,47.5067,-122.164,1750,8387,177.09
12388,150401,660000.0,3.0,2.5,2590,35640,1.0,0,0,3,9,2590,0.0,1987,150401,98029,47.5516,-122.03,2590,31200,254.83
12389,140523,258000.0,3.0,1.75,1620,7540,1.0,0,0,3,7,1310,310.0,1988,140523,98038,47.3635,-122.052,1580,7540,159.26
12390,140627,355000.0,3.0,1.75,2040,22693,1.0,0,0,4,8,2040,0.0,1980,140627,98042,47.3519,-122.14,1950,6280,174.02
12391,140606,253500.0,2.0,1.0,810,4800,1.0,0,0,3,7,810,0.0,1948,140606,98126,47.5232,-122.375,1240,7740,312.96
12392,150415,422500.0,3.0,1.0,1270,8920,1.0,0,0,5,7,1270,0.0,1969,150415,98056,47.534,-122.17200000000001,1590,8589,332.68
12393,141113,239000.0,2.0,2.0,1470,2052,1.5,0,0,3,7,1470,0.0,1986,141113,98003,47.3086,-122.32799999999999,1470,2052,162.59
12394,150403,628000.0,3.0,2.25,1720,8521,1.0,0,0,4,7,1140,580.0,1984,150403,98033,47.6882,-122.184,1530,8692,365.12
12395,150310,352000.0,2.0,2.5,1320,1957,1.0,0,0,3,8,660,660.0,2004,150310,98106,47.5364,-122.365,1420,2198,266.67
12396,150203,311600.0,3.0,2.25,1358,1196,3.0,0,0,3,7,1358,0.0,2007,150203,98133,47.7052,-122.346,1358,1196,229.46
12397,141009,235000.0,4.0,1.5,2070,7245,1.0,0,0,4,7,1060,1010.0,1964,141009,98001,47.3417,-122.281,1450,7350,113.53
12398,140811,870000.0,5.0,2.25,2910,9525,2.0,0,0,4,9,2910,0.0,1968,140811,98040,47.5633,-122.21799999999999,2740,9525,298.97
12399,150319,190848.0,4.0,1.5,1370,7904,1.0,0,0,3,7,900,470.0,1970,150319,98001,47.3344,-122.28,1370,7900,139.31
12400,141001,570000.0,4.0,1.75,2340,5080,1.0,0,0,5,7,1170,1170.0,1924,141001,98115,47.6746,-122.32,1270,3270,243.59
12401,140523,661254.0,4.0,4.0,2290,6250,1.5,0,0,5,7,1690,600.0,1940,140523,98116,47.5824,-122.384,1920,4335,288.76
12402,140507,575000.0,4.0,2.0,1650,5000,1.0,0,0,3,7,1650,0.0,1955,140507,98117,47.6781,-122.374,1690,2276,348.48
12403,140513,230000.0,2.0,0.75,650,5360,1.0,0,0,4,5,650,0.0,1931,140513,98133,47.7281,-122.335,1110,6700,353.85
12404,150402,680000.0,3.0,2.25,2300,9914,2.0,0,0,4,8,2300,0.0,1980,150402,98027,47.5677,-122.086,2240,9032,295.65
12405,140611,148000.0,1.0,1.0,620,8261,1.0,0,0,3,5,620,0.0,1939,140611,98106,47.5138,-122.36399999999999,1180,8244,238.71
12406,141208,244900.0,1.0,1.0,620,8261,1.0,0,0,3,5,620,0.0,1939,141208,98106,47.5138,-122.36399999999999,1180,8244,395.0
12407,141030,214950.0,3.0,1.0,1400,6600,1.0,0,0,3,6,1280,120.0,1954,141030,98168,47.4845,-122.331,1730,6600,153.54
12408,141030,580000.0,3.0,1.5,1800,6250,1.0,0,0,3,8,1420,380.0,1947,141030,98116,47.5778,-122.389,1800,5625,322.22
12409,140828,263000.0,3.0,1.5,1300,7885,1.0,0,0,3,7,1300,0.0,1968,140828,98055,47.4556,-122.209,1840,7600,202.31
12410,140624,317000.0,5.0,2.5,2360,11375,1.0,0,0,4,7,1180,1180.0,1962,140624,98178,47.4875,-122.255,1160,7800,134.32
12411,141022,302000.0,4.0,3.0,3320,13500,1.0,0,0,3,7,1750,1570.0,1963,141022,98059,47.4596,-122.065,1830,13800,90.96
12412,140623,899000.0,3.0,1.0,1480,6978,2.0,0,0,4,8,1480,0.0,1949,140623,98004,47.6497,-122.21700000000001,2660,13062,607.43
12413,140623,1290000.0,3.0,2.5,2190,11394,1.0,0,0,3,8,1550,640.0,1956,140623,98199,47.6685,-122.40899999999999,2190,9540,589.04
12414,140626,710000.0,3.0,3.25,3740,136915,2.5,0,0,3,11,3100,640.0,1990,140626,98166,47.4549,-122.363,2400,16104,189.84
12415,141107,230000.0,3.0,1.0,1360,9310,1.0,0,0,4,7,1020,340.0,1980,141107,98056,47.4901,-122.185,1480,8330,169.12
12416,150504,430000.0,3.0,1.0,1210,5200,1.0,0,0,3,6,1210,0.0,1941,150504,98126,47.53100000000001,-122.37299999999999,890,5200,355.37
12417,140818,1170000.0,5.0,4.25,4610,13252,2.0,0,4,3,11,4610,0.0,2004,140818,98075,47.5878,-121.969,4400,15154,253.8
12418,141014,397000.0,3.0,1.0,860,6380,1.5,0,0,4,7,860,0.0,1927,141014,98115,47.6942,-122.315,1250,6380,461.63
12419,150225,595000.0,3.0,2.5,2250,8300,2.0,0,0,3,8,2250,0.0,2003,150225,98125,47.7174,-122.30799999999999,1790,7626,264.44
12420,150310,485000.0,3.0,1.75,2030,10089,1.0,0,0,4,8,1330,700.0,1976,150310,98027,47.5217,-122.05,2030,9827,238.92
12421,140627,755000.0,5.0,2.5,3260,24300,1.5,0,1,4,8,2310,950.0,1950,140627,98155,47.7587,-122.274,2390,32057,231.6
12422,140606,185000.0,3.0,1.0,1840,8100,1.0,0,0,4,7,920,920.0,1953,140606,98166,47.455,-122.35,1250,8100,100.54
12423,150219,340000.0,3.0,1.0,1840,8100,1.0,0,0,4,7,920,920.0,1953,150219,98166,47.455,-122.35,1250,8100,184.78
12424,140624,236000.0,4.0,2.75,2000,5827,2.0,0,0,3,7,2000,0.0,1997,140624,98038,47.3629,-122.02600000000001,1710,6929,118.0
12425,140919,550000.0,4.0,2.5,2810,7549,2.0,0,0,3,9,2810,0.0,1992,140919,98072,47.7441,-122.17299999999999,2750,7642,195.73
12426,140709,680000.0,3.0,2.0,1780,5720,1.0,0,0,5,7,980,800.0,1925,140709,98103,47.6794,-122.351,1620,5050,382.02
12427,150421,630000.0,4.0,2.5,2540,8706,2.0,0,0,3,9,2540,0.0,1997,150421,98075,47.5855,-122.031,2540,6239,248.03
12428,140617,560000.0,3.0,2.0,2340,3477,1.0,0,1,5,7,1170,1170.0,1971,140617,98118,47.54,-122.26700000000001,2110,6300,239.32
12429,140513,385000.0,3.0,2.0,1480,6600,1.0,0,2,3,7,740,740.0,1943,140513,98146,47.5081,-122.385,1250,7300,260.14
12430,141022,280000.0,3.0,2.25,1358,1141,3.0,0,0,3,7,1358,0.0,2007,141022,98133,47.7052,-122.346,1358,1196,206.19
12431,140825,225000.0,3.0,2.5,1750,7490,1.0,0,0,4,7,1180,570.0,1979,140825,98042,47.3746,-122.149,1570,7490,128.57
12432,140605,610000.0,4.0,1.75,1830,29110,2.0,0,0,3,8,1230,600.0,1990,140605,98040,47.5449,-122.215,3630,16488,333.33
12433,141209,592500.0,3.0,2.0,1170,6750,1.0,0,0,5,7,800,370.0,1947,141209,98115,47.6752,-122.281,1330,6750,506.41
12434,141009,750000.0,4.0,2.75,3170,7634,2.0,0,0,3,10,3170,0.0,1992,141009,98075,47.5774,-122.054,2940,7846,236.59
12435,141023,164000.0,4.0,1.0,1530,4875,2.0,0,0,3,7,1530,0.0,1977,141023,98042,47.3638,-122.09100000000001,1470,4875,107.19
12436,140612,320000.0,2.0,1.0,1100,8281,1.0,0,0,4,7,1100,0.0,1947,140612,98155,47.7414,-122.315,1510,8281,290.91
12437,140625,544000.0,4.0,2.5,2030,3974,2.0,0,0,3,8,2030,0.0,1994,140625,98029,47.5692,-122.006,1780,3953,267.98
12438,140909,344950.0,3.0,1.75,1870,7500,1.0,0,0,5,8,1320,550.0,1978,140909,98058,47.4428,-122.134,1870,7275,184.47
12439,140606,539500.0,3.0,2.5,3080,12476,2.0,0,0,3,10,3080,0.0,1990,140606,98038,47.3752,-122.029,3130,13631,175.16
12440,150417,420000.0,4.0,1.75,2480,60548,1.0,0,0,4,7,1600,880.0,1968,150417,98027,47.4722,-122.001,2390,90169,169.35
12441,150402,305000.0,2.0,1.0,910,22725,1.0,0,0,1,6,910,0.0,1926,150402,98155,47.7712,-122.29899999999999,2000,14566,335.16
12442,141201,229000.0,2.0,1.0,810,5100,1.0,0,0,3,6,810,0.0,1955,141201,98133,47.7317,-122.34299999999999,1500,5100,282.72
12443,140619,1070000.0,5.0,3.5,3990,9938,2.0,0,0,3,11,3990,0.0,2001,140619,98059,47.5198,-122.156,3490,11734,268.17
12444,140808,397500.0,3.0,2.25,1430,1383,3.0,0,0,3,8,1430,0.0,2005,140808,98103,47.6917,-122.34100000000001,1430,1347,277.97
12445,150401,540000.0,4.0,2.0,2190,8402,2.0,0,0,4,6,2190,0.0,1928,150401,98033,47.6944,-122.175,2210,7802,246.58
12446,140923,650000.0,4.0,2.5,2290,10186,2.0,0,0,3,8,2290,0.0,1985,140923,98008,47.6353,-122.124,2150,10186,283.84
12447,140724,1900000.0,6.0,4.0,3020,13237,2.0,1,4,3,8,2840,180.0,1942,140724,98144,47.5924,-122.287,3680,12620,629.14
12448,140623,649000.0,2.0,1.75,2260,280962,2.0,0,2,3,9,1890,370.0,2005,140623,98014,47.6359,-121.94,2860,219542,287.17
12449,150325,287500.0,5.0,2.0,2020,67953,1.5,0,0,4,7,1620,400.0,1936,150325,98178,47.4891,-122.26299999999999,1270,13198,142.33
12450,140626,815000.0,4.0,2.75,2620,4743,1.0,0,2,4,8,1310,1310.0,1949,140626,98117,47.6829,-122.4,1900,4764,311.07
12451,141209,795000.0,2.0,2.5,2830,8630,2.0,0,0,3,10,2830,0.0,2001,141209,98074,47.6481,-122.081,3190,7515,280.92
12452,150130,502775.0,3.0,1.75,1700,9840,1.0,0,0,4,8,1200,500.0,1976,150130,98027,47.5192,-122.046,2040,14169,295.75
12453,150112,222900.0,2.0,1.0,1110,6411,1.0,0,0,3,6,1110,0.0,1944,150112,98178,47.4962,-122.242,1150,6504,200.81
12454,141203,399950.0,4.0,3.0,2150,64694,1.0,0,0,3,8,1450,700.0,1969,141203,98023,47.3268,-122.38799999999999,2430,59612,186.02
12455,140823,728000.0,4.0,2.5,2650,13684,2.0,0,0,3,9,2650,0.0,1994,140823,98052,47.6278,-122.10799999999999,2650,12032,274.72
12456,140929,850000.0,5.0,3.5,3870,65556,2.0,0,0,3,10,3870,0.0,1994,140929,98053,47.6403,-121.992,4290,67019,219.64
12457,141002,525000.0,4.0,2.75,2530,17856,2.0,0,0,3,8,2530,0.0,1998,141002,98019,47.7356,-121.959,2530,14640,207.51
12458,140903,257000.0,3.0,1.0,1450,7850,1.5,0,0,5,7,1450,0.0,1910,140903,98055,47.4299,-122.199,1360,10400,177.24
12459,140519,433500.0,3.0,2.5,2200,3360,2.0,0,0,3,8,2200,0.0,2009,140519,98118,47.5418,-122.287,2130,3423,197.05
12460,150423,314950.0,4.0,1.75,1890,9623,1.0,0,0,4,7,1290,600.0,1969,150423,98001,47.2901,-122.279,1510,9711,166.64
12461,140922,500000.0,3.0,1.75,1530,14633,1.0,0,0,3,7,1100,430.0,1977,140922,98052,47.6949,-122.119,1780,8100,326.8
12462,140627,300000.0,3.0,1.5,1590,8911,1.0,0,0,3,7,1590,0.0,1956,140627,98028,47.7394,-122.25200000000001,1590,9625,188.68
12463,140707,645000.0,4.0,2.5,2690,18653,2.0,0,0,3,8,2690,0.0,1985,140707,98074,47.6449,-122.059,2230,9744,239.78
12464,141002,222500.0,3.0,1.0,990,10125,1.0,0,0,3,7,990,0.0,1972,141002,98042,47.3422,-122.089,1360,10125,224.75
12465,140715,275000.0,3.0,1.75,1300,8099,1.0,0,0,4,7,1080,220.0,1976,140715,98056,47.5026,-122.17200000000001,1270,8099,211.54
12466,150416,498000.0,3.0,1.5,1720,6570,1.5,0,0,4,8,1720,0.0,1909,150416,98118,47.5284,-122.265,1360,6000,289.53
12467,140626,800000.0,3.0,1.75,2080,75794,1.0,0,0,3,7,2080,0.0,1958,140626,98033,47.7018,-122.189,1870,11020,384.62
12468,140814,297000.0,3.0,2.5,1840,8234,2.0,0,0,3,8,1840,0.0,1994,140814,98003,47.266999999999996,-122.31200000000001,1940,7601,161.41
12469,150512,625000.0,5.0,3.5,4010,6000,2.0,0,3,3,9,2560,1450.0,1997,150512,98178,47.4928,-122.229,2440,6000,155.86
12470,141030,770000.0,4.0,2.5,3560,6187,2.0,0,0,3,9,3560,0.0,2003,141030,98029,47.5593,-122.016,3190,6981,216.29
12471,140917,517000.0,3.0,2.25,1640,4635,1.5,0,0,3,8,1540,100.0,1930,140917,98115,47.6793,-122.319,1530,4635,315.24
12472,140829,238000.0,1.0,1.0,530,6350,1.0,0,0,5,5,530,0.0,1941,140829,98103,47.6946,-122.35700000000001,1200,6350,449.06
12473,141021,234550.0,3.0,1.0,1990,15375,1.0,0,0,3,7,1140,850.0,1946,141021,98168,47.4778,-122.288,1160,10236,117.86
12474,140929,230500.0,3.0,2.25,1690,7245,1.0,0,1,3,7,1160,530.0,1973,140929,98003,47.3505,-122.305,1690,6720,136.39
12475,140628,585000.0,5.0,2.5,2670,16777,1.5,0,0,4,7,1620,1050.0,1920,140628,98125,47.7015,-122.301,1610,8227,219.1
12476,140822,733000.0,4.0,1.75,1930,3876,1.5,0,0,5,7,1450,480.0,1924,140822,98105,47.6604,-122.324,1280,3825,379.79
12477,141114,357950.0,2.0,1.0,810,3880,1.0,0,0,3,7,810,0.0,1952,141114,98107,47.6631,-122.365,900,4365,441.91
12478,140611,530000.0,3.0,1.75,1550,3680,1.0,0,0,3,7,1050,500.0,1927,140611,98117,47.6817,-122.36,1560,4000,341.94
12479,141229,377500.0,4.0,2.5,2640,10720,2.0,0,0,3,8,2640,0.0,1999,141229,98188,47.4485,-122.27799999999999,1680,10018,142.99
12480,150206,475000.0,4.0,2.5,2320,10046,2.0,0,0,3,7,2320,0.0,2006,150206,98065,47.5406,-121.887,2320,5253,204.74
12481,150508,399000.0,3.0,1.75,2170,73616,1.0,0,0,3,7,2170,0.0,2008,150508,98092,47.2881,-122.086,1710,297514,183.87
12482,141126,660000.0,3.0,2.0,2080,5750,1.0,0,0,5,7,1040,0.0,1926,141126,98116,47.5791,-122.39200000000001,1710,4830,317.31
12483,141007,400000.0,5.0,2.25,2070,10488,1.0,0,0,4,7,1080,990.0,1958,141007,98008,47.6095,-122.12200000000001,1740,9225,193.24
12484,140502,440000.0,2.0,1.0,800,4850,1.0,0,0,4,7,800,0.0,1944,140502,98107,47.6639,-122.36399999999999,1150,4365,550.0
12485,150206,366400.0,4.0,2.25,2040,14383,1.0,0,0,4,8,1270,770.0,1977,150206,98042,47.3849,-122.163,2030,11500,179.61
12486,150320,627250.0,4.0,2.5,2830,10677,2.0,0,0,3,9,2830,0.0,1993,150320,98011,47.742,-122.208,2970,9619,221.64
12487,140730,375950.0,3.0,1.75,1480,7560,1.0,0,0,3,6,1100,380.0,1920,140730,98117,47.6985,-122.36399999999999,1510,7250,254.02
12488,150218,162000.0,3.0,2.25,1810,6750,1.0,0,0,3,7,1280,530.0,1978,150218,98023,47.2976,-122.37700000000001,1690,7770,89.5
12489,140724,780000.0,3.0,2.75,1970,2600,2.5,0,0,3,8,1970,0.0,1924,140724,98103,47.663000000000004,-122.335,1680,3120,395.94
12490,140507,705000.0,4.0,2.5,2650,4316,1.5,0,0,3,8,1520,1130.0,1905,140507,98116,47.5866,-122.389,1690,5625,266.04
12491,141223,450000.0,4.0,2.5,2820,15233,1.0,0,2,4,9,1820,1000.0,1972,141223,98003,47.3426,-122.321,2560,11998,159.57
12492,141117,311000.0,3.0,2.75,1400,7880,1.0,0,0,3,7,1000,400.0,1981,141117,98056,47.5095,-122.193,1400,7279,222.14
12493,140613,485000.0,3.0,2.5,1580,6065,2.0,0,0,3,8,1580,0.0,1985,140613,98029,47.5692,-122.021,1770,6700,306.96
12494,140716,485000.0,3.0,2.5,1800,11034,2.0,0,0,4,8,1800,0.0,1987,140716,98072,47.7558,-122.14200000000001,1940,8900,269.44
12495,141010,725000.0,5.0,3.75,3360,6000,2.0,0,0,3,8,2640,720.0,1963,141010,98118,47.558,-122.277,1930,6000,215.77
12496,140715,185000.0,3.0,1.0,1510,17040,1.0,0,0,4,6,1510,0.0,1975,140715,98001,47.2649,-122.285,1520,14000,122.52
12497,141201,1890000.0,4.0,4.25,4285,9345,2.0,0,0,3,10,4285,0.0,2013,141201,98004,47.6332,-122.199,1570,8994,441.07
12498,150508,260000.0,3.0,2.25,1610,7423,2.0,0,0,4,7,1610,0.0,1990,150508,98042,47.3713,-122.09100000000001,1530,8102,161.49
12499,150430,356000.0,4.0,2.5,2470,5074,2.0,0,0,3,8,2470,0.0,2004,150430,98038,47.3457,-122.041,2470,5078,144.13
12500,150319,225205.0,3.0,1.0,1200,7220,1.0,0,0,3,6,1200,0.0,1977,150319,98030,47.3746,-122.18299999999999,1200,7200,187.67
12501,141229,445000.0,3.0,1.0,1260,8910,1.0,0,0,4,7,1260,0.0,1949,141229,98117,47.7,-122.375,1560,8910,353.17
12502,140605,356000.0,2.0,1.0,920,4095,1.0,0,0,4,6,920,0.0,1914,140605,98118,47.5484,-122.27799999999999,1460,4945,386.96
12503,141010,760250.0,5.0,2.75,2540,8250,1.0,0,0,4,7,1440,1100.0,1953,141010,98040,47.5875,-122.24,2540,11000,299.31
12504,150430,572000.0,2.0,2.0,1870,5143,1.0,0,0,3,8,1870,0.0,2005,150430,98053,47.7142,-122.03299999999999,1810,5143,305.88
12505,140624,970000.0,3.0,2.25,3060,9950,1.5,0,2,4,9,1810,1250.0,1930,140624,98144,47.57899999999999,-122.28399999999999,4950,10655,316.99
12506,140831,348450.0,4.0,2.5,1950,8628,2.0,0,0,3,8,1950,0.0,1994,140831,98038,47.3817,-122.035,2210,9019,178.69
12507,140606,535500.0,3.0,1.5,1730,40250,2.0,0,0,4,8,1730,0.0,1983,140606,98072,47.7499,-122.111,1730,36250,309.54
12508,141013,710000.0,5.0,2.5,2570,9600,1.0,0,2,3,8,1620,950.0,1956,141013,98125,47.7216,-122.28200000000001,2680,9900,276.26
12509,140528,745000.0,3.0,1.75,1490,9800,1.0,0,0,4,7,1140,350.0,1947,140528,98004,47.583999999999996,-122.198,2310,9800,500.0
12510,140620,355000.0,4.0,2.5,2040,8265,2.0,0,0,3,7,2040,0.0,1996,140620,98146,47.4973,-122.34100000000001,2160,8265,174.02
